Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
23/08/2013;26/08/2013;29/08/2013;02/09/2013;C13080008102;379;SOLUTION AUTOMAÇAÕ EMPRESARIAL LTDA;SP;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/08/2013;26/08/2013;;;C13080008285;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/08/2013;;;;C13080008366;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;;;;C13080008447;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;;;;C13080008528;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;;;;C13080008609;737;DIMEX DO TRIANGULO LTDA;GO;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;26/08/2013;29/08/2013;13/09/2013;C13080008790;737;DIMEX DO TRIANGULO LTDA;GO;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/08/2013;;;;C13080008870;737;DIMEX DO TRIANGULO LTDA;GO;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;;;;C13080008951;618;ERM BRASIL LTDA;SP;12;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;26/08/2013;29/08/2013;13/09/2013;C13080009095;182;Klima Campinas Tecnologia Ltda;SP;190;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/08/2013;;;;C13080009176;175;RMTJ IMPRESSOES LTDA;SP;8;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;;;;C13080009257;175;RMTJ IMPRESSOES LTDA;SP;8;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;26/08/2013;;;C13080009338;175;RMTJ IMPRESSOES LTDA;SP;21;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
26/08/2013;27/08/2013;30/08/2013;02/09/2013;C13080009419;671;Rossi Residencial S/A;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/08/2013;;;;C13080009761;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;;;;C13080009842;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;27/08/2013;;;C13080009923;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/08/2013;;;;C13080010000;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;27/08/2013;;;C13080010182;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;298;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/08/2013;27/08/2013;;;C13080010263;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/08/2013;;;;C13080010344;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
26/08/2013;27/08/2013;;;C13080010425;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/08/2013;;;;C13080010506;175;RMTJ IMPRESSOES LTDA;SP;8;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;27/08/2013;02/09/2013;13/09/2013;C13080010697;212;copylink equipamentos para escritorio ltda;PR;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;;;;C13080010778;139;;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;;;;C13080010859;139;;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;27/08/2013;;;C13080010930;263;Forprint Com. e Serv. de Informática Ltda.;SP;168;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/08/2013;;;;C13080011073;263;Forprint Com. e Serv. de Informática Ltda.;SP;168;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;27/08/2013;29/08/2013;13/09/2013;C13080011154;814;TEL TELECOMUNICAÇÕES LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;;;;C13080011235;139;;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;;;;C13080011316;139;;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;;;;C13080011405;139;;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;;;;C13080011588;139;;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;;;;C13080011669;139;;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;27/08/2013;;;C13080011740;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;31;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/08/2013;;;;C13080011820;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;27/08/2013;30/08/2013;02/09/2013;C13080011901;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;1200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;27/08/2013;29/08/2013;13/09/2013;C13080012045;503;DIRECTA ELETRONICA LTDA;GO;69;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;;;;C13080012126;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;31;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
27/08/2013;27/08/2013;30/08/2013;13/09/2013;C13080012207;119;BIRD SOLUTION LTDA;SP;277;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;29/08/2013;02/09/2013;13/09/2013;C13080012398;182;Klima Campinas Tecnologia Ltda;SP;190;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080012630;175;RMTJ IMPRESSOES LTDA;SP;8;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080012711;175;RMTJ IMPRESSOES LTDA;SP;21;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080012800;175;RMTJ IMPRESSOES LTDA;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080012983;175;RMTJ IMPRESSOES LTDA;SP;54;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080013017;175;RMTJ IMPRESSOES LTDA;SP;98;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080013106;175;RMTJ IMPRESSOES LTDA;SP;147;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
28/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080013289;175;RMTJ IMPRESSOES LTDA;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
28/08/2013;;;;C13080013360;139;;SP;120;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
28/08/2013;16/09/2013;18/09/2013;17/09/2013;C13080013440;175;RMTJ IMPRESSOES LTDA;SP;32;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
28/08/2013;29/08/2013;02/09/2013;13/09/2013;C13080013521;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;108;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
28/08/2013;29/08/2013;02/09/2013;13/09/2013;C13080013602;741;Centro de Imagem Diagnósticos;MG;28;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
28/08/2013;;;;C13080013793;139;;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
28/08/2013;29/08/2013;02/09/2013;23/09/2013;C13080013874;538;PLANI RESSONANCIA;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
28/08/2013;29/08/2013;;;C13080013955;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
29/08/2013;29/08/2013;02/09/2013;23/09/2013;C13080014170;435;ROSSI RESIDENCIAL SA;DF;31;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Em trânsito
29/08/2013;29/08/2013;02/09/2013;13/09/2013;C13080014250;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;115;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
29/08/2013;04/09/2013;;;C13080014331;175;RMTJ IMPRESSOES LTDA;SP;409;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
29/08/2013;30/08/2013;03/09/2013;13/09/2013;C13080014412;815;CEDIMAGEM RIO DIAGNOSTICO POR IMAGEM ;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
29/08/2013;30/08/2013;03/09/2013;13/09/2013;C13080014684;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;55;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
29/08/2013;30/08/2013;03/09/2013;13/09/2013;C13080014765;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;298;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
29/08/2013;30/08/2013;02/09/2013;02/09/2013;C13080014846;549;Alldora Tecnologia;SP;73;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
29/08/2013;30/08/2013;02/09/2013;13/09/2013;C13080014927;418;Douglas Barbosa laranjeira;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
29/08/2013;30/08/2013;02/09/2013;02/09/2013;C13080015060;789;AWG BRASIL LTDA;SP;90;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
30/08/2013;02/09/2013;02/09/2013;13/09/2013;C13080015303;618;ERM BRASIL LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
30/08/2013;02/09/2013;04/09/2013;13/09/2013;C13080015494;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;34;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
30/08/2013;02/09/2013;;;C13080015575;566;JAMEF TRANSPORTES LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/09/2013;02/09/2013;04/09/2013;13/09/2013;C13090000155;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;23;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
02/09/2013;03/09/2013;;;C13090000236;677;CLINICA SABEDOTTI LTDA;PR;28;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/09/2013;03/09/2013;09/09/2013;23/09/2013;C13090000317;609;Rossi Consultoria de Imóveis Ltda.;RJ;24;6;Distribuição;ATLAS LOGÍSTICA LTDA;Em trânsito
03/09/2013;04/09/2013;;;C13090000406;666;Organização Medica Cruzeiro do Sul S.A.;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/09/2013;04/09/2013;09/09/2013;03/12/2013;C13090000740;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;São paulo;80;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/09/2013;04/09/2013;06/09/2013;13/09/2013;C13090000821;402;Tribunal de Contas do Estado de São Paulo;SP;180;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
03/09/2013;04/09/2013;05/09/2013;13/09/2013;C13090001046;734;Digital World Representações, Comércio e Serviços Ltda;GO;81;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/09/2013;04/09/2013;06/09/2013;13/09/2013;C13090001127;121;Multh Comércio Materiais Equipamentos Ltda;SP;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/09/2013;06/09/2013;16/09/2013;;C13090001399;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
04/09/2013;06/09/2013;16/09/2013;20/09/2013;C13090001470;300;Otto Baumgart Ind e Com SA;SP;181;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
05/09/2013;06/09/2013;16/09/2013;16/10/2013;C13090001550;816;CENTRO DIAGNÓSTICO SUL PAULISTA LTDA;SP;64;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/09/2013;10/09/2013;16/09/2013;20/09/2013;C13090002107;363;Budai Indústria Metalúrgica Ltda;SP;110;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
06/09/2013;10/09/2013;16/09/2013;23/09/2013;C13090002280;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;1000;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
09/09/2013;10/09/2013;17/09/2013;20/09/2013;C13090002360;175;RMTJ IMPRESSOES LTDA;SP;135;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/09/2013;10/09/2013;16/09/2013;23/09/2013;C13090002441;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;585;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/09/2013;10/09/2013;17/09/2013;23/09/2013;C13090002522;433;COPFAC MAQUINAS LTDA;SP;239;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/09/2013;10/09/2013;12/11/2013;;C13090002603;818;Escartrans Escavação Carga e Transporte LTDA;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
10/09/2013;;;;C13090002794;820;elaine;SP;18;5;Assistência Técnica;;Rejeitada
10/09/2013;11/09/2013;23/09/2013;;C13090002875;346;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;179;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
10/09/2013;11/09/2013;23/09/2013;23/09/2013;C13090002956;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/09/2013;11/09/2013;16/09/2013;01/10/2013;C13090003090;817;INSTITUTO HERMES PARDINI SA;MG;53;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
11/09/2013;11/09/2013;16/09/2013;23/09/2013;C13090003170;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/09/2013;13/09/2013;18/09/2013;23/09/2013;C13090003251;503;DIRECTA ELETRONICA LTDA;GO;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/09/2013;13/09/2013;16/09/2013;01/10/2013;C13090003332;438;Botica Comercial Farmacêutica Ltda;PR;150;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
11/09/2013;13/09/2013;;;C13090003413;819;ASSISTI TELEINFORMÁTICA LTDA;RIO DE JANEIRO;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Cancelada
12/09/2013;13/09/2013;24/09/2013;20/09/2013;C13090003766;263;Forprint Com. e Serv. de Informática Ltda.;SP;36;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
12/09/2013;13/09/2013;;;C13090003847;705;INSTITUTO HERMES PARDINI S/A;MG;28;6;Distribuição;;Aprovada
13/09/2013;16/09/2013;19/09/2013;01/10/2013;C13090003928;532;Tecnolta Equipamentos Eletronicos Ltda;DF;72;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/09/2013;16/09/2013;19/09/2013;01/10/2013;C13090004061;678;IDS-INSTITUTO DE DIAGNÓSTICO SOROCABA LTDA;SP;44;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
13/09/2013;16/09/2013;18/09/2013;20/09/2013;C13090004223;789;AWG BRASIL LTDA;SP;84;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
16/09/2013;16/09/2013;23/09/2013;01/10/2013;C13090004304;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;57;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
16/09/2013;17/09/2013;23/09/2013;16/10/2013;C13090004495;354;Rossi Residencial S.A;RS;23;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
16/09/2013;17/09/2013;;;C13090004576;331;Departamento de Águas e Energia;SP;150;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
16/09/2013;17/09/2013;23/09/2013;01/10/2013;C13090004657;278;Converge Promoções Eventos e Editora Ltda;SP;45;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
16/09/2013;17/09/2013;23/09/2013;01/10/2013;C13090004738;634;Setra Prestação de Serviços Radiologicos;SP;32;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
17/09/2013;17/09/2013;23/09/2013;29/10/2013;C13090004908;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;15;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
18/09/2013;18/09/2013;23/09/2013;20/09/2013;C13090005114;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;27;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/09/2013;;;;C13090005203;811;Editora Planeta DeAgostini do Brasil LTDA;;16;5;Assistência Técnica;;Rejeitada
18/09/2013;19/09/2013;23/09/2013;01/10/2013;C13090005386;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;22;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
18/09/2013;19/09/2013;23/09/2013;16/10/2013;C13090005467;821;Instituto Agires;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
19/09/2013;19/09/2013;23/09/2013;15/10/2013;C13090005548;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
19/09/2013;19/09/2013;24/09/2013;16/10/2013;C13090005629;775;INSTITUTO HERMES PARDINI S/A;MG;105;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
19/09/2013;19/09/2013;;;C13090005700;768;B2W CIA GLOBAL DO VAREJO;RJ;40;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/09/2013;19/09/2013;23/09/2013;02/10/2013;C13090005890;822;PRICE COMPUTER COM SERV LOC LTDA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
19/09/2013;20/09/2013;;;C13090005971;399;Office Total Solução em Tec. p/ Esc.Ltda;RJ;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/09/2013;20/09/2013;30/09/2013;20/09/2013;C13090006005;163;cprinter informatica e comercio ltda epp;SP;81;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
19/09/2013;20/09/2013;23/09/2013;01/10/2013;C13090006196;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;100;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
20/09/2013;20/09/2013;25/09/2013;16/10/2013;C13090006277;503;DIRECTA ELETRONICA LTDA;GO;84;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
20/09/2013;23/09/2013;25/09/2013;16/10/2013;C13090006358;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;1336;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
20/09/2013;23/09/2013;26/09/2013;16/10/2013;C13090006439;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;75;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
23/09/2013;23/09/2013;27/09/2013;16/10/2013;C13090006510;734;Digital World Representações, Comércio e Serviços Ltda;GO;109;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
23/09/2013;24/09/2013;27/09/2013;16/10/2013;C13090006609;823;BRUNEL ENERGY SERVIÇOS LTDA;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
23/09/2013;24/09/2013;27/09/2013;16/10/2013;C13090006781;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/09/2013;24/09/2013;07/10/2013;01/11/2013;C13090006862;631;SESC - Administração Regional no Estado da Bahia;Ba;231;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
24/09/2013;25/09/2013;;;C13090006943;825;SOUZA LIMA SERVICOS GERAIS LTDA;SP;35;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
24/09/2013;25/09/2013;;;C13090007087;741;Centro de Imagem Diagnósticos;MG;34;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
25/09/2013;25/09/2013;30/09/2013;01/10/2013;C13090007168;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;900;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
25/09/2013;25/09/2013;30/09/2013;15/10/2013;C13090007249;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
25/09/2013;25/09/2013;;;C13090007320;826;DATASUPRI DISTRIBUIDORA LTDA;SP;16;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
25/09/2013;26/09/2013;30/09/2013;01/10/2013;C13090007400;789;AWG BRASIL LTDA;SP;89;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
25/09/2013;26/09/2013;30/09/2013;21/10/2013;C13090007591;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;222;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/09/2013;26/09/2013;30/09/2013;16/10/2013;C13090007672;827;Plimx Comunicação e Tecnologia Ltda.;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/09/2013;26/09/2013;30/09/2013;01/10/2013;C13090007753;263;Forprint Com. e Serv. de Informática Ltda.;SP;26;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/09/2013;26/09/2013;30/09/2013;16/10/2013;C13090007834;677;CLINICA SABEDOTTI LTDA;PR;40;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
27/09/2013;27/09/2013;;;C13090007915;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;23;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/09/2013;27/09/2013;30/09/2013;15/10/2013;C13090008059;617;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;103;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
27/09/2013;27/09/2013;30/09/2013;03/12/2013;C13090008130;175;RMTJ IMPRESSOES LTDA;SP;106;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
30/09/2013;30/09/2013;01/10/2013;29/10/2013;C13090008210;212;copylink equipamentos para escritorio ltda;PR;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
30/09/2013;01/10/2013;03/10/2013;29/10/2013;C13090008300;123;Dimex do Triângulo Ltda;MG;340;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
30/09/2013;01/10/2013;21/01/2014;16/01/2014;C13090008482;828;STK COMERCIO E SERVIÇOS LTDA;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
01/10/2013;02/10/2013;04/10/2013;21/10/2013;C13100000152;391;Itazi Engenharia;sp;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
01/10/2013;02/10/2013;;;C13100000314;204;zol Design Ltda;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/10/2013;02/10/2013;07/10/2013;15/10/2013;C13100000403;119;BIRD SOLUTION LTDA;SP;1000;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/10/2013;02/10/2013;07/10/2013;21/10/2013;C13100000586;427;RGIS BRASIL SERVIÇOS DE ESTOQUES LTDA;SP;17;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
02/10/2013;02/10/2013;14/10/2013;15/10/2013;C13100000667;671;Rossi Residencial S/A;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
03/10/2013;03/10/2013;07/10/2013;15/10/2013;C13100000748;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;108;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/10/2013;03/10/2013;07/10/2013;21/10/2013;C13100000829;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;106;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
03/10/2013;03/10/2013;08/10/2013;21/10/2013;C13100000900;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/10/2013;04/10/2013;;;C13100001043;682;Pense Comercio e Serviços Ltda.;SP;44;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/10/2013;04/10/2013;07/10/2013;03/12/2013;C13100001124;481;Empresa Baiana de Águas e Saneamento;BA;200;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
