Número Solicitação;Código Cliente;Razão Social;Pontuação;Cód. Bônus;Desc. Bônus;Moeda do Bônus;Data Geração;Data Expiração
C09020001529;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;270;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020001529;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;49;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020001529;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;49;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020001529;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;49;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020001529;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;40;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020001529;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;54;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020001529;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;30;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;98;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;98;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;98;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;80;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;14;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;24;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;162;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;162;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;130;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;34;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;728;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;266;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;256;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;35;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;282;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;1650;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;14;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;225;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;200;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;175;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;230;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;630;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;510;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;540;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;300;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;6;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;10;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;69;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;115;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;30;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;20;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020003653;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;0;00003;Pontuação VAR - Sul;P;24/03/2009;22/03/2019
C09020004030;173;INNOVATECH COM.E REPRESENTACAO LTDA;1122;00004;Pontuação VAR - Nordeste;P;24/03/2009;20/02/2019
C09020004110;215;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;462;00004;Pontuação VAR - Nordeste;P;24/03/2009;20/02/2019
C09020004110;215;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;135;00004;Pontuação VAR - Nordeste;P;24/03/2009;20/02/2019
C09020004110;215;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;35;00004;Pontuação VAR - Nordeste;P;24/03/2009;20/02/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;205;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;522;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;203;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;261;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;68;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;36;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;102;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000240;123;ALLDORA TECNOLOGIA LTDA;0;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000320;216;pro-x ind.ecom.de artigos esportivos ltda;124;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000320;216;pro-x ind.ecom.de artigos esportivos ltda;124;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000320;216;pro-x ind.ecom.de artigos esportivos ltda;124;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000320;216;pro-x ind.ecom.de artigos esportivos ltda;155;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000320;216;pro-x ind.ecom.de artigos esportivos ltda;51;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;3360;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;520;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;1020;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;483;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;552;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;414;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;552;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;1780;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;1869;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;2047;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000401;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;2670;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000754;117;DISTRIFILM COMERCIAL LTDA;290;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;290;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;377;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;187;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;60;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;90;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;90;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;45;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;188;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;26;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;26;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;26;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;26;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;26;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;378;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;238;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;170;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;102;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;196;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;72;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;36;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;108;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;48;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000754;117;DISTRIFILM COMERCIAL LTDA;0;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;26;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;26;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;32;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;64;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;320;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;108;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;108;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;108;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;30;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;90;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;75;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;108;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;72;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;72;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;144;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;451;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;94;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;42;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;33;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000835;143;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;12;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000916;217;Renato Sievers ME;47;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000916;217;Renato Sievers ME;47;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000916;217;Renato Sievers ME;47;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000916;217;Renato Sievers ME;47;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000916;217;Renato Sievers ME;84;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000916;217;Renato Sievers ME;168;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000916;217;Renato Sievers ME;147;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000916;217;Renato Sievers ME;273;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030001300;156;BANCO ABN AMRO REAL S/A ;270;00008;Bônus Banco ABN Real;R;24/03/2009;06/03/2020
C09030001300;156;BANCO ABN AMRO REAL S/A ;75;00008;Bônus Banco ABN Real;R;24/03/2009;06/03/2020
C09030001300;156;BANCO ABN AMRO REAL S/A ;159;00008;Bônus Banco ABN Real;R;24/03/2009;06/03/2020
C09030001300;156;BANCO ABN AMRO REAL S/A ;2223;00008;Bônus Banco ABN Real;R;24/03/2009;06/03/2020
C09030001300;156;BANCO ABN AMRO REAL S/A ;69;00008;Bônus Banco ABN Real;R;24/03/2009;06/03/2020
C09030001300;156;BANCO ABN AMRO REAL S/A ;36;00008;Bônus Banco ABN Real;R;24/03/2009;06/03/2020
C09030001300;156;BANCO ABN AMRO REAL S/A ;3;00008;Bônus Banco ABN Real;R;24/03/2009;06/03/2020
C09030001645;142;Carmel Comercial Ltda;108;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;72;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;72;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;36;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;126;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;80;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;54;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;162;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;87;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;29;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;58;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;85;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;20;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;60;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;272;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;19;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;24;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001645;142;Carmel Comercial Ltda;52;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030001726;220;ZONA LIVRE LOGISTICA LTDA;51;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030001726;220;ZONA LIVRE LOGISTICA LTDA;94;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030001726;220;ZONA LIVRE LOGISTICA LTDA;188;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030001726;220;ZONA LIVRE LOGISTICA LTDA;94;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030001726;220;ZONA LIVRE LOGISTICA LTDA;94;00009;Pontuação Governo e Corporativo - Sudeste;P;24/03/2009;17/09/2021
C09030000169;122;Dimex do Triângulo Ltda;78;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000169;122;Dimex do Triângulo Ltda;820;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030000169;122;Dimex do Triângulo Ltda;0;00001;Pontuação VAR-Sudeste;P;24/03/2009;31/01/2019
C09030006108;178;Ultrapel Locação e Serviços Ltda;672;00001;Pontuação VAR-Sudeste;P;27/03/2009;03/02/2019
C09030006361;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;936;00003;Pontuação VAR - Sul;P;27/03/2009;25/03/2019
C09030006442;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;130;00003;Pontuação VAR - Sul;P;27/03/2009;25/03/2019
C09020003220;197;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;5544;00009;Pontuação Governo e Corporativo - Sudeste;P;27/03/2009;20/09/2021
C09010001089;133;CD STUDIO;785;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C09010001089;133;CD STUDIO;785;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C09010001089;133;CD STUDIO;1727;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C09010001089;133;CD STUDIO;1256;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C09010001089;133;CD STUDIO;103;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C09010001089;133;CD STUDIO;83;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;206;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;206;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;206;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;166;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;1884;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;314;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;628;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;314;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C08110004359;183;Unidade Mogiana de Diagnósticos por Imagem LTDA;76;00009;Pontuação Governo e Corporativo - Sudeste;P;31/03/2009;24/09/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;2726;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;2162;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;2538;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3102;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;816;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;816;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;867;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030000592;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;1989;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030001050;125;DEPARTAMENTO ESTADUAL DE TRANSITO;1089;00010;Pontuação Governo e Corporativo - Nordeste;P;15/04/2009;01/02/2168
C09030001050;125;DEPARTAMENTO ESTADUAL DE TRANSITO;400;00010;Pontuação Governo e Corporativo - Nordeste;P;15/04/2009;01/02/2168
C09030001130;218;CLINICA ZANELLO DIAG. POR IMAGEM;33;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030001130;218;CLINICA ZANELLO DIAG. POR IMAGEM;33;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030001130;218;CLINICA ZANELLO DIAG. POR IMAGEM;33;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
C09030001130;218;CLINICA ZANELLO DIAG. POR IMAGEM;126;00009;Pontuação Governo e Corporativo - Sudeste;P;15/04/2009;09/10/2021
